trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
587,False,"{'a': 0.5, 'e': 1.0}",25,0,-8.796335713196928,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
588,False,"{'a': 0.5, 'e': 1.0}",25,0,-23.921322663595344,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
589,False,"{'a': 0.5, 'e': 1.0}",30,0,-56.18432078445169,"{0: 15, 1: 15, 2: 0, 3: 0, 4: 0}",0
590,False,"{'a': 0.5, 'e': 1.0}",25,0,-19.26633495098087,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
591,False,"{'a': 0.5, 'e': 1.0}",25,0,-15.426530371442745,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
592,False,"{'a': 0.5, 'e': 1.0}",20,0,-6.952375677227032,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
593,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.692661257644815,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
594,False,"{'a': 0.5, 'e': 1.0}",30,0,-35.31291365717047,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
595,False,"{'a': 0.5, 'e': 1.0}",20,0,-2.9342651433034113,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
596,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.375023290990896,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
597,False,"{'a': 0.5, 'e': 1.0}",20,0,-33.221837878275075,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
598,False,"{'a': 0.5, 'e': 1.0}",20,0,-31.969228207318356,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
599,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.075425461531907,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
600,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.454729205126725,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
601,False,"{'a': 0.5, 'e': 1.0}",25,0,-7.374823868736152,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
602,False,"{'a': 0.5, 'e': 1.0}",25,0,-5.883465910201874,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
603,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.305960203129104,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
604,False,"{'a': 0.5, 'e': 1.0}",20,0,-29.03562526841756,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
605,False,"{'a': 0.5, 'e': 1.0}",30,0,-35.054750941775694,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
606,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.30071491231497,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
607,False,"{'a': 0.5, 'e': 1.0}",20,0,-43.24571194131315,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
608,False,"{'a': 0.5, 'e': 1.0}",25,0,-35.283215173382814,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
609,False,"{'a': 0.5, 'e': 1.0}",30,0,-20.068224929758998,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
610,False,"{'a': 0.5, 'e': 1.0}",30,0,-21.28795390436011,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
611,False,"{'a': 0.5, 'e': 1.0}",25,0,-18.021262450231585,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
612,False,"{'a': 0.5, 'e': 1.0}",25,0,-46.31776442421311,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
613,False,"{'a': 0.5, 'e': 1.0}",30,0,-26.208878005127918,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
614,False,"{'a': 0.5, 'e': 1.0}",30,0,-14.596128879025612,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
615,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.29737525411468,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
616,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.4378185734464,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
617,False,"{'a': 0.5, 'e': 1.0}",20,0,-14.663735591966951,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
618,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.861275422915174,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
619,False,"{'a': 0.5, 'e': 1.0}",20,0,-7.785515432270299,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
620,False,"{'a': 0.5, 'e': 1.0}",30,0,-15.308212672759211,"{0: 21, 1: 9, 2: 0, 3: 0, 4: 0}",0
621,False,"{'a': 0.5, 'e': 1.0}",35,0,-30.329910881862077,"{0: 22, 1: 13, 2: 0, 3: 0, 4: 0}",0
622,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.816193770308885,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
623,False,"{'a': 0.5, 'e': 1.0}",30,0,-29.116833961905535,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
624,False,"{'a': 0.5, 'e': 1.0}",20,0,-29.23747254669267,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
625,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.05693452479608,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
626,False,"{'a': 0.5, 'e': 1.0}",35,0,-23.649816715984127,"{0: 24, 1: 11, 2: 0, 3: 0, 4: 0}",0
627,False,"{'a': 0.5, 'e': 1.0}",20,0,-39.45175414346459,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
628,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.34832186907685,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
629,False,"{'a': 0.5, 'e': 1.0}",25,0,-29.279082159505343,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
630,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.114813869254142,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
631,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.45722031238625,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
632,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.309267914536093,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
633,False,"{'a': 0.5, 'e': 1.0}",20,0,-29.473839880793275,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
634,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.252697078345875,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
635,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.576737141925953,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
636,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.599911073255136,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
637,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.23837768023726,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
638,False,"{'a': 0.5, 'e': 1.0}",25,0,-19.473584547448425,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
639,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.474334288307,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
640,False,"{'a': 0.5, 'e': 1.0}",30,0,-36.80561625799719,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
641,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.02756364539446,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
642,False,"{'a': 0.5, 'e': 1.0}",25,0,7.7162123881007245,"{0: 20, 1: 5, 2: 0, 3: 0, 4: 0}",0
643,False,"{'a': 0.5, 'e': 1.0}",20,0,-39.96737899649433,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
644,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.17060268782556,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
645,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.700514545787485,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
646,False,"{'a': 0.5, 'e': 1.0}",25,0,-20.73477340647446,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
647,False,"{'a': 0.5, 'e': 1.0}",20,0,-27.30799405284378,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
648,False,"{'a': 0.5, 'e': 1.0}",30,0,-24.22417925321099,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
649,False,"{'a': 0.5, 'e': 1.0}",25,0,-19.86550603022763,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
650,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.24625475001035,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
651,False,"{'a': 0.5, 'e': 1.0}",25,0,-47.514959329090914,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
652,False,"{'a': 0.5, 'e': 1.0}",25,0,-32.78017868074969,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
653,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.865943039492487,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
654,False,"{'a': 0.5, 'e': 1.0}",20,0,-10.412788658487546,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
655,False,"{'a': 0.5, 'e': 1.0}",25,0,-21.959644597564193,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
656,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.841338826494905,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
657,False,"{'a': 0.5, 'e': 1.0}",20,0,8.853498063487855,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
658,False,"{'a': 0.5, 'e': 1.0}",25,0,-37.03598234251833,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
659,False,"{'a': 0.5, 'e': 1.0}",25,0,-18.23653819006594,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
660,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.705489293772548,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
661,False,"{'a': 0.5, 'e': 1.0}",20,0,-3.987141717598816,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
662,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.93700899579919,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
663,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.099537430196115,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
664,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.689596947320023,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
665,False,"{'a': 0.5, 'e': 1.0}",25,0,-14.430889565223605,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
666,False,"{'a': 0.5, 'e': 1.0}",25,0,-21.29442053380783,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
667,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.02976182506217,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
668,False,"{'a': 0.5, 'e': 1.0}",25,0,-18.282993967329958,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
669,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.89944496829606,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
670,False,"{'a': 0.5, 'e': 1.0}",30,0,-34.21639164772264,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
671,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.27900587919691,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
672,False,"{'a': 0.5, 'e': 1.0}",20,0,-27.80848643217991,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
673,False,"{'a': 0.5, 'e': 1.0}",25,0,-15.785116843696636,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
674,False,"{'a': 0.5, 'e': 1.0}",25,0,-18.982747894071696,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
675,False,"{'a': 0.5, 'e': 1.0}",20,0,-26.49414592381602,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
676,False,"{'a': 0.5, 'e': 1.0}",25,0,-13.247807405652576,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
677,False,"{'a': 0.5, 'e': 1.0}",20,0,-39.06419141004586,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
678,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.482353715433383,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
679,False,"{'a': 0.5, 'e': 1.0}",25,0,-23.781727971453286,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
680,False,"{'a': 0.5, 'e': 1.0}",20,0,-36.107156409847974,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
681,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.185241005983592,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
682,False,"{'a': 0.5, 'e': 1.0}",30,0,-37.69253156822725,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
683,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.2777975135628,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
684,False,"{'a': 0.5, 'e': 1.0}",25,0,-36.1194353922483,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
685,False,"{'a': 0.5, 'e': 1.0}",25,0,-34.84203595800204,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
686,False,"{'a': 0.5, 'e': 1.0}",20,0,-14.276259532959832,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
687,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.835011144322745,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
688,False,"{'a': 0.5, 'e': 1.0}",30,0,-2.3279544852759644,"{0: 22, 1: 8, 2: 0, 3: 0, 4: 0}",0
689,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.32455331409396,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
690,False,"{'a': 0.5, 'e': 1.0}",25,0,-36.65193667154716,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
691,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.02645880264079,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
692,False,"{'a': 0.5, 'e': 1.0}",25,0,-28.818123193242705,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
693,False,"{'a': 0.5, 'e': 1.0}",30,0,-20.9810643840978,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
694,False,"{'a': 0.5, 'e': 1.0}",30,0,-31.641019325794893,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
695,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.016000674107516,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
696,False,"{'a': 0.5, 'e': 1.0}",25,0,-40.20613413115745,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
697,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.852195984022055,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
698,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.11078850705768,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
699,False,"{'a': 0.5, 'e': 1.0}",25,0,-19.22776524233859,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
700,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.160379553997604,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
701,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.116293537356576,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
702,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.159581138799393,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
703,False,"{'a': 0.5, 'e': 1.0}",20,0,-51.002240064377105,"{0: 8, 1: 12, 2: 0, 3: 0, 4: 0}",0
704,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.772920155263794,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
705,False,"{'a': 0.5, 'e': 1.0}",35,0,-29.673426006100684,"{0: 22, 1: 13, 2: 0, 3: 0, 4: 0}",0
706,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.269713659598118,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
707,False,"{'a': 0.5, 'e': 1.0}",25,0,-17.15435501546591,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
708,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.57106867045698,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
709,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.950435914350795,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
710,False,"{'a': 0.5, 'e': 1.0}",20,0,-6.495992019613524,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
711,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.12157562114892,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
712,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.599910002032544,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
713,False,"{'a': 0.5, 'e': 1.0}",20,0,-33.17719401971943,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
714,False,"{'a': 0.5, 'e': 1.0}",25,0,-36.06961953151366,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
715,False,"{'a': 0.5, 'e': 1.0}",20,0,-41.7004765540465,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
716,False,"{'a': 0.5, 'e': 1.0}",30,0,-37.35563177050403,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
717,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.737412450745826,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
718,False,"{'a': 0.5, 'e': 1.0}",30,0,-32.31270243873481,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
719,False,"{'a': 0.5, 'e': 1.0}",35,0,-59.73646799753266,"{0: 18, 1: 17, 2: 0, 3: 0, 4: 0}",0
720,False,"{'a': 0.5, 'e': 1.0}",25,0,-17.14018374637514,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
721,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.59520449468349,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
722,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.14829882499898,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
723,False,"{'a': 0.5, 'e': 1.0}",25,0,-50.77596612667498,"{0: 11, 1: 14, 2: 0, 3: 0, 4: 0}",0
724,False,"{'a': 0.5, 'e': 1.0}",35,0,-31.67602566652705,"{0: 22, 1: 13, 2: 0, 3: 0, 4: 0}",0
725,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.36883787412587,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
726,False,"{'a': 0.5, 'e': 1.0}",20,0,-13.925262304840446,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
727,False,"{'a': 0.5, 'e': 1.0}",20,0,-40.468158569298936,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
728,False,"{'a': 0.5, 'e': 1.0}",25,0,-53.841005743725916,"{0: 10, 1: 15, 2: 0, 3: 0, 4: 0}",0
729,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.77767948554115,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
730,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.48581139868989,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
731,False,"{'a': 0.5, 'e': 1.0}",25,0,-39.850989965026905,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
732,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.085185156099485,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
733,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.163873796356786,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
734,False,"{'a': 0.5, 'e': 1.0}",20,0,23.112680648257236,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
735,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.5114239760207,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
736,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.453549161994047,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
737,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.69021237253326,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
738,False,"{'a': 0.5, 'e': 1.0}",25,0,-42.309605798053376,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
739,False,"{'a': 0.5, 'e': 1.0}",25,0,0.6022496645998787,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
740,False,"{'a': 0.5, 'e': 1.0}",25,0,-7.5316211610743125,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
741,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.53659148980984,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
742,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.763725686414364,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
743,False,"{'a': 0.5, 'e': 1.0}",25,0,-11.384271004396417,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
744,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.301552160953932,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
745,False,"{'a': 0.5, 'e': 1.0}",25,0,-13.01177054581958,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
746,False,"{'a': 0.5, 'e': 1.0}",25,0,-43.67432924351554,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
747,False,"{'a': 0.5, 'e': 1.0}",25,0,-40.88846737278591,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
748,False,"{'a': 0.5, 'e': 1.0}",25,0,-15.740779022132202,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
749,False,"{'a': 0.5, 'e': 1.0}",30,0,-38.802226139877774,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
750,False,"{'a': 0.5, 'e': 1.0}",25,0,-37.30494633533844,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
751,False,"{'a': 0.5, 'e': 1.0}",20,0,-7.700838550991927,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
752,False,"{'a': 0.5, 'e': 1.0}",25,0,-14.592669324985769,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
753,False,"{'a': 0.5, 'e': 1.0}",30,0,-28.665900436948,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
754,False,"{'a': 0.5, 'e': 1.0}",20,0,-14.608809058307589,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
755,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.17897737459043,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
756,False,"{'a': 0.5, 'e': 1.0}",30,0,-30.6667685445973,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
757,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.714404435598958,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
758,False,"{'a': 0.5, 'e': 1.0}",25,0,-34.938053884157725,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
759,False,"{'a': 0.5, 'e': 1.0}",20,0,-33.91065474320069,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
760,False,"{'a': 0.5, 'e': 1.0}",25,0,-23.171977782063394,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
761,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.002897178155038,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
762,False,"{'a': 0.5, 'e': 1.0}",30,0,-18.887192664792227,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
763,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.017266074290916,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
764,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.696659659543627,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
765,False,"{'a': 0.5, 'e': 1.0}",30,0,-5.751483283866069,"{0: 22, 1: 8, 2: 0, 3: 0, 4: 0}",0
766,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.68134361137809,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
767,False,"{'a': 0.5, 'e': 1.0}",20,0,-27.5210842766297,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
768,False,"{'a': 0.5, 'e': 1.0}",20,0,-2.572712316470671,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
769,False,"{'a': 0.5, 'e': 1.0}",25,0,-28.694787933204125,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
770,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.223221811782585,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
771,False,"{'a': 0.5, 'e': 1.0}",25,0,-9.486210294048089,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
772,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.38489749410898,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
773,False,"{'a': 0.5, 'e': 1.0}",30,0,-27.957187618235416,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
774,False,"{'a': 0.5, 'e': 1.0}",25,0,-33.83914640441494,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
775,False,"{'a': 0.5, 'e': 1.0}",20,0,-8.032915226996364,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
776,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.707772136031743,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
777,False,"{'a': 0.5, 'e': 1.0}",30,0,-22.66853375973806,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
778,False,"{'a': 0.5, 'e': 1.0}",20,0,-36.8779450564258,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
779,False,"{'a': 0.5, 'e': 1.0}",25,0,-24.677930801033856,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
780,False,"{'a': 0.5, 'e': 1.0}",30,0,-35.58543585606411,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
781,False,"{'a': 0.5, 'e': 1.0}",25,0,-6.268526508198552,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
782,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.48999767762639,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
